uf;cidade;itens;processos;elegiveis_modelagem;sucesso_qtd;insucesso_qtd;deserto_qtd;fracassado_qtd;resultado_final_sucesso_qtd;baixa_comp_qtd;insucesso_ampliado_qtd;propostas_media;propostas_mediana;valor_cotado_medio;valor_cotado_mediano;valor_homologado_medio;valor_homologado_mediano;desconto_pct_medio;desconto_pct_mediano;mediana_ref_preco;desvio_cotado_ref_mediano_pct;me_epp_qtd;regional_qtd;local_qtd;taxa_insucesso_pct;taxa_sucesso_pct;taxa_deserto_pct;taxa_fracassado_pct;taxa_baixa_comp_pct;taxa_insucesso_ampliado_pct;pct_me_epp;pct_regional;pct_local
SC;PONTE ALTA DO NORTE;266;19;264;243;21;4;17;0;27;39;5.428571428571429;5.0;1817.9030703007518;47.7;1644.8419547325104;28.0;26.756775;21.568628;17.81;166.676025390625;62;0;0;7.954545454545454;92.04545454545455;1.5151515151515151;6.4393939393939394;10.150375939849624;14.661654135338345;23.308270676691727;0.0;0.0
PE;FLORESTA;314;13;291;270;21;1;20;0;50;59;6.560509554140127;6.0;7493.549968152867;10.175;6864.775851851852;7.9;33.495995;29.07537;17.81;-8.759124279022217;247;0;0;7.216494845360824;92.78350515463917;0.3436426116838488;6.872852233676976;15.92356687898089;18.789808917197455;78.6624203821656;0.0;0.0
MG;CARMO DO CAJURU;344;16;338;317;21;12;9;0;49;62;5.232558139534884;7.0;4004.019864534884;45.43000000000001;3137.082066563468;36.11;21.652945;22.971764;17.81;155.08141326904297;0;0;0;6.21301775147929;93.78698224852072;3.5502958579881656;2.6627218934911245;14.244186046511627;18.023255813953487;0.0;0.0;0.0
PR;PALMAS;358;2;358;337;21;11;10;0;33;45;5.209497206703911;4.0;646.3132681564246;23.42;517.3275074183977;18.5;17.30523;5.8380413;17.81;31.83604621887207;314;0;0;5.865921787709497;94.1340782122905;3.072625698324022;2.793296089385475;9.217877094972067;12.569832402234638;87.70949720670392;0.0;0.0
MS;ITAQUIRAÍ;665;24;364;343;21;8;13;0;126;141;7.317293233082707;5.0;8077.395183157894;6.21;14016.650339941689;12.34;39.391376;40.33084;17.81;-60.303199768066406;3;0;0;5.769230769230769;94.23076923076923;2.197802197802198;3.571428571428571;18.947368421052634;21.203007518796994;0.4511278195488722;0.0;0.0
PR;IVATUBA;406;1;406;385;21;21;0;0;221;242;3.1502463054187193;2.0;51.97064039408867;15.610000000000001;45.07894675324675;8.76;21.566936;39.86126;17.81;-12.352611541748047;336;0;0;5.172413793103448;94.82758620689656;5.172413793103448;0.0;54.43349753694581;59.60591133004927;82.75862068965517;0.0;0.0
SP;MIRANDÓPOLIS;563;25;456;435;21;3;18;0;56;71;4.373001776198934;4.0;15094.997683481351;43.91;8542.379597701149;20.0;26.182283;25.91319;17.81;133.46434020996094;0;0;0;4.605263157894736;95.39473684210526;0.6578947368421052;3.9473684210526314;9.946714031971581;12.61101243339254;0.0;0.0;0.0
PR;LOBATO;620;23;620;599;21;2;19;0;81;88;6.4887096774193544;5.0;6368.446741935484;68.715;3937.366193656094;49.9;37.22873;36.50794;17.81;283.2958984375;358;0;0;3.387096774193549;96.61290322580646;0.3225806451612903;3.064516129032258;13.064516129032258;14.193548387096774;57.74193548387097;0.0;0.0
PR;JUNDIAÍ DO SUL;643;21;642;621;21;14;7;0;40;55;8.082426127527215;7.0;9317.790388802488;38.19;7160.410313848631;21.0;30.805996;29.473684;17.81;65.97417449951172;404;0;0;3.2710280373831773;96.72897196261682;2.1806853582554515;1.0903426791277258;6.2208398133748055;8.553654743390357;62.83048211508554;0.0;0.0
PR;MOREIRA SALES;887;15;887;866;21;9;12;0;226;236;3.306651634723788;3.0;3701.907192784667;10.62;3295.6270438799074;9.5;13.290195;1.8995169;17.81;-24.312183380126953;880;9;844;2.367531003382187;97.63246899661782;1.0146561443066515;1.3528748590755355;25.47914317925592;26.606538895152198;99.2108229988726;1.0146561443066515;95.15219842164599
PR;ABATIÁ;1024;71;1009;988;21;9;12;0;189;198;5.0458984375;4.0;5735.269446582031;33.41;3478.3447826086954;24.6;35.634968;36.37584;17.81;83.87821197509766;646;0;0;2.0812685827552033;97.9187314172448;0.8919722497522299;1.1892963330029733;18.45703125;19.3359375;63.0859375;0.0;0.0
BA;ANDARAÍ;1183;21;1169;1148;21;0;21;0;34;35;8.079459002535925;8.0;4075.1184868977175;14.34;3143.0462576655054;6.699999999999999;42.021526;49.770954;17.81;100.0;338;166;0;1.7964071856287425;98.20359281437125;0.0;1.7964071856287425;2.8740490278951816;2.9585798816568047;28.57142857142857;14.032121724429416;0.0
SP;PARDINHO;449;17;435;415;20;0;20;0;54;54;5.153674832962138;5.0;7742.450445434299;25.22;5412.6668773493975;14.8;29.355555;21.437063;17.81;76.88192749023438;57;0;0;4.597701149425287;95.40229885057471;0.0;4.597701149425287;12.026726057906458;12.026726057906458;12.694877505567929;0.0;0.0
PR;SANTANA DO ITARARÉ;478;23;473;453;20;8;12;0;44;55;6.2740585774058575;6.0;3869.4892050209205;571.86;2843.785575991189;275.495;37.10625;37.398087;17.81;3079.22509765625;336;0;0;4.2283298097251585;95.77167019027483;1.6913319238900635;2.536997885835095;9.205020920502092;11.506276150627615;70.29288702928869;0.0;0.0
BA;ITAPARICA;541;15;528;508;20;9;11;0;13;24;8.940850277264325;9.0;36500.827650277264;13.605;24376.222739805824;7.8;37.335415;37.09054;17.81;-12.408759117126465;483;0;0;3.787878787878788;96.21212121212122;1.7045454545454544;2.083333333333333;2.4029574861367835;4.436229205175601;89.27911275415896;0.0;0.0
MG;SERRA DA SAUDADE;599;16;598;578;20;17;3;0;64;81;4.158597662771285;4.0;2240.3613188647746;17.96;2015.6630761245674;13.754999999999999;22.314507;14.89138;17.81;4.833333492279053;583;328;0;3.3444816053511706;96.65551839464884;2.842809364548495;0.5016722408026756;10.684474123539232;13.52253756260434;97.32888146911519;54.757929883138566;0.0
SC;SANTA ROSA DO SUL;702;39;697;677;20;2;18;0;148;166;4.639601139601139;4.0;25715.901723646726;69.9;18188.96303397341;44.16;29.467493;20.093876;17.81;251.12296295166016;54;0;0;2.8694404591104736;97.13055954088952;0.2869440459110474;2.582496413199426;21.082621082621085;23.646723646723647;7.6923076923076925;0.0;0.0
BA;CANSANÇÃO;1000;31;922;902;20;0;20;0;29;34;10.02;8.0;10532.28419;18.84;7067.806626053215;7.995;35.416553;32.105415;17.81;5.783267974853516;698;0;0;2.1691973969631237;97.83080260303689;0.0;2.1691973969631237;2.9000000000000004;3.4000000000000004;69.8;0.0;0.0
PR;FOZ DO JORDÃO;1023;43;1002;982;20;12;8;0;78;91;9.379276637341153;9.0;2569.0963147605084;34.11;2340.8722942973523;17.0;43.574963;45.179268;17.81;157.94497680664062;0;0;0;1.996007984031936;98.00399201596807;1.1976047904191618;0.7984031936127743;7.624633431085044;8.895405669599219;0.0;0.0;0.0
GO;DOVERLÂNDIA;1289;14;1289;1269;20;1;19;0;165;178;6.724592707525213;6.0;437.3490038789759;18.69;272.98791962174937;9.99;34.276978;33.333332;17.81;9.994384765625;0;0;0;1.5515903801396431;98.44840961986036;0.07757951900698215;1.474010861132661;12.800620636152054;13.809154383242825;0.0;0.0;0.0
SC;ORLEANS;2040;68;1920;1900;20;11;9;0;444;457;5.855882352941176;5.0;7111.4750956862745;87.82;3634.1075192105263;45.0;32.07169;31.171375;17.81;386.1875305175781;1375;548;0;1.0416666666666665;98.95833333333334;0.5729166666666666;0.46875;21.764705882352942;22.401960784313726;67.40196078431373;26.862745098039216;0.0
PE;SERRITA;2067;36;2065;2045;20;2;18;0;68;86;6.320270924044509;6.0;3206.6986598935655;12.9;2623.4413259168705;6.96;37.809967;38.271606;17.81;-8.309938430786133;210;0;0;0.9685230024213075;99.0314769975787;0.09685230024213075;0.8716707021791767;3.289791969037252;4.160619254958878;10.159651669085632;0.0;0.0
MT;NOVA SANTA HELENA;29;3;28;9;19;0;19;0;20;20;2.413793103448276;1.0;361.4524137931034;16.0;584.8622222222223;339.0;12.770016;9.715396;17.81;-10.162829399108887;0;0;0;67.85714285714286;32.142857142857146;0.0;67.85714285714286;68.96551724137932;68.96551724137932;0.0;0.0;0.0
SP;CATIGUÁ;143;17;139;120;19;8;11;0;8;26;6.944055944055944;5.0;51327.34055664336;84.95;17222.554666666667;27.744999999999997;28.700731;31.364998;17.81;371.7012939453125;0;0;0;13.66906474820144;86.33093525179856;5.755395683453238;7.913669064748201;5.594405594405594;18.181818181818183;0.0;0.0;0.0
MT;JANGADA;222;4;152;133;19;13;6;0;109;122;2.4864864864864864;2.0;17224.951736486488;10.895;19673.414683458646;10.34;16.134844;1.8965517;17.81;-37.731611251831055;0;0;0;12.5;87.5;8.552631578947368;3.9473684210526314;49.0990990990991;54.95495495495496;0.0;0.0;0.0
PR;MARECHAL CÂNDIDO RONDON;1244;13;208;189;19;15;4;0;116;134;7.516881028938907;7.0;870.7785530546624;47.825;629.4696118760758;27.0;34.327602;35.117867;17.81;168.10780334472656;1011;59;0;9.134615384615383;90.86538461538461;7.211538461538461;1.9230769230769231;9.32475884244373;10.77170418006431;81.27009646302251;4.742765273311897;0.0
RS;VISTA GAÚCHA;213;21;210;191;19;19;0;0;97;116;3.568075117370892;2.0;2546.171308450704;251.73;2228.8868062827223;205.86;20.927929;4.5194144;17.81;1313.41943359375;75;0;0;9.047619047619047;90.95238095238095;9.047619047619047;0.0;45.539906103286384;54.460093896713616;35.2112676056338;0.0;0.0
SP;CAMPINAS;212;12;212;193;19;1;18;0;44;61;7.268867924528302;5.0;70384.50877358491;29.0;60668.87956943005;11.6;31.134212;30.428537;17.81;66.8444709777832;179;0;0;8.962264150943396;91.0377358490566;0.4716981132075472;8.49056603773585;20.754716981132077;28.77358490566038;84.43396226415094;0.0;0.0
SC;MATOS COSTA;325;27;324;305;19;11;8;0;96;108;5.233846153846154;4.0;5597.770953846154;24.03;4201.839081967213;18.99;29.097599;24.303797;17.81;28.860191345214844;0;0;0;5.864197530864197;94.1358024691358;3.3950617283950617;2.4691358024691357;29.53846153846154;33.23076923076923;0.0;0.0;0.0
MG;MONTE ALEGRE DE MINAS;529;45;515;496;19;2;17;0;258;266;4.175803402646503;3.0;7871.7195463138;200.0;7249.727819153226;193.55;15.135519;5.354544;17.81;382.48175048828125;356;10;86;3.6893203883495143;96.31067961165049;0.3883495145631068;3.300970873786408;48.77126654064272;50.2835538752363;67.29678638941398;1.890359168241966;16.257088846880908
SP;SANTA RITA D'OESTE;566;7;566;547;19;3;16;0;28;41;10.146643109540635;8.0;1007.8252342756183;15.95165;855.0870846435101;6.5;34.324104;45.620716;17.81;117.35937118530273;0;0;0;3.356890459363958;96.64310954063605;0.5300353356890459;2.8268551236749118;4.946996466431095;7.243816254416961;0.0;0.0;0.0
SP;NOVA CANAÃ PAULISTA;728;13;728;709;19;12;7;0;191;207;5.311813186813187;4.0;1958.0732554945057;18.759999999999998;1222.7569837799717;8.95;36.119537;28.926794;17.81;62.903852462768555;0;0;0;2.60989010989011;97.39010989010988;1.6483516483516485;0.9615384615384616;26.236263736263737;28.434065934065934;0.0;0.0;0.0
BA;FORMOSA DO RIO PRETO;809;21;809;790;19;0;19;0;54;54;4.543881334981458;4.0;4373.19697156984;65.0;3634.448313544304;54.911500000000004;10.510278;2.9787717;17.81;254.12689208984375;260;0;0;2.3485784919653896;97.6514215080346;0.0;2.3485784919653896;6.6749072929542645;6.6749072929542645;32.138442521631646;0.0;0.0
SC;BOM JESUS;1012;11;1012;993;19;6;13;0;146;152;5.213438735177865;5.0;174.78113636363636;18.049999999999997;116.97919436052366;9.77;37.4144;40.262844;17.81;2.919708013534546;0;0;0;1.8774703557312251;98.12252964426878;0.592885375494071;1.2845849802371543;14.42687747035573;15.019762845849801;0.0;0.0;0.0
PI;LAGOA DO PIAUÍ;1406;35;1404;1385;19;0;19;0;103;115;3.278805120910384;3.0;2970.3135348506403;239.33;2574.5919296028883;191.0;16.870003;20.054764;17.81;141.43739318847656;0;0;0;1.3532763532763532;98.64672364672364;0.0;1.3532763532763532;7.32574679943101;8.17923186344239;0.0;0.0;0.0
MT;CLÁUDIA;126;19;126;108;18;9;9;0;61;70;4.134920634920635;2.0;232891.1700126984;803.566;212514.5145601852;939.5;31.736391;25.514687;17.81;4072.885986328125;0;0;0;14.285714285714285;85.71428571428571;7.142857142857142;7.142857142857142;48.41269841269841;55.55555555555556;0.0;0.0;0.0
SP;GUARUJÁ;128;5;128;110;18;7;11;0;9;18;5.5078125;5.0;20071.8059375;13.620000000000001;19956.33590909091;8.25;29.92293;28.825623;17.81;-23.526108741760254;70;0;0;14.0625;85.9375;5.46875;8.59375;7.03125;14.0625;54.6875;0.0;0.0
MT;ARIPUANÃ;302;30;169;151;18;12;6;0;94;106;4.509933774834437;4.0;5107.070149006623;79.25;4654.776557746479;40.445;32.337162;30.3367;17.81;344.9747314453125;0;0;0;10.650887573964498;89.3491124260355;7.100591715976331;3.5502958579881656;31.125827814569533;35.099337748344375;0.0;0.0;0.0
MT;ROSÁRIO OESTE;301;13;297;279;18;3;15;0;41;48;9.800664451827242;6.0;39217.44215946844;9.5667;31743.823682795704;4.39;45.03759;50.0;17.81;-20.71869659423828;0;0;0;6.0606060606060606;93.93939393939394;1.0101010101010102;5.05050505050505;13.621262458471762;15.946843853820598;0.0;0.0;0.0
MT;NOVA MARILÂNDIA;337;9;336;318;18;5;13;0;29;43;7.584569732937686;8.0;54653.555281899105;5.76;9155.79751572327;2.505;56.38882;59.984543;17.81;-41.04435729980469;0;0;0;5.357142857142857;94.64285714285714;1.488095238095238;3.869047619047619;8.605341246290802;12.759643916913946;0.0;0.0;0.0
RS;NOVO TIRADENTES;342;7;342;324;18;4;14;0;34;41;6.219298245614035;6.0;363.7526608187135;38.7;245.78391975308642;19.2;44.450634;43.99723;17.81;117.29365539550781;0;0;0;5.263157894736842;94.73684210526315;1.1695906432748537;4.093567251461988;9.941520467836257;11.988304093567251;0.0;0.0;0.0
SP;ÓLEO;342;20;342;324;18;5;13;0;73;84;4.12280701754386;4.0;11527.383496783626;36.86665;5565.224790740741;22.75;23.117657;12.29634;17.81;77.11959457397461;0;0;0;5.263157894736842;94.73684210526315;1.461988304093567;3.8011695906432745;21.34502923976608;24.561403508771928;0.0;0.0;0.0
SP;BARRETOS;375;46;369;351;18;3;15;0;15;26;7.405333333333333;5.0;16966.501679466666;135.78;11894.81686590909;98.05;30.813135;31.32051;17.81;695.7327270507812;242;0;0;4.878048780487805;95.1219512195122;0.8130081300813009;4.0650406504065035;4.0;6.933333333333333;64.53333333333333;0.0;0.0
PR;BARBOSA FERRAZ;919;20;822;804;18;13;5;0;313;326;5.173014145810663;3.0;3713.867312295974;29.5;2132.5110970333744;17.9;25.648546;21.700224;17.81;85.56990432739258;905;178;142;2.18978102189781;97.8102189781022;1.5815085158150852;0.6082725060827251;34.05875952121872;35.47334058759522;98.4766050054407;19.368879216539717;15.451577801958653
SC;ITAIÓPOLIS;914;41;893;875;18;12;6;0;222;237;5.226477024070022;5.0;5427.35;88.795;4529.465005485715;53.31;27.971453;23.500044;17.81;393.7113952636719;105;0;9;2.015677491601344;97.98432250839866;1.3437849944008957;0.6718924972004479;24.288840262582056;25.929978118161927;11.487964989059082;0.0;0.9846827133479212
SC;CAPÃO ALTO;141;12;140;123;17;0;17;0;68;68;4.418439716312057;3.0;1240.58484964539;17.39;519.7541463414634;12.87;8.797755;6.6666665;17.81;-2.3582258224487305;131;0;0;12.142857142857142;87.85714285714286;0.0;12.142857142857142;48.226950354609926;48.226950354609926;92.90780141843972;0.0;0.0
MG;BELMIRO BRAGA;173;4;169;152;17;6;11;0;159;165;1.9653179190751444;2.0;44.01468208092486;13.75;25.492368421052632;10.89;21.750372;11.183674;17.81;-22.79618263244629;166;166;0;10.059171597633137;89.94082840236686;3.5502958579881656;6.508875739644971;91.90751445086705;95.37572254335261;95.95375722543352;95.95375722543352;0.0
MG;TEIXEIRAS;293;23;280;263;17;2;15;0;62;76;6.624573378839591;6.0;12472.053686006826;183.75;10503.637558935363;99.0;31.07638;30.715935;17.81;931.7237548828125;243;48;0;6.071428571428571;93.92857142857143;0.7142857142857143;5.357142857142857;21.160409556313994;25.938566552901023;82.93515358361775;16.38225255972696;0.0
SP;IRAPURU;313;18;313;296;17;8;9;0;17;32;7.143769968051118;6.0;1141.2226837060703;43.66;842.5696959459459;24.97;37.556698;35.280266;17.81;145.14317321777344;9;0;0;5.431309904153355;94.56869009584665;2.5559105431309903;2.8753993610223643;5.431309904153355;10.223642172523961;2.8753993610223643;0.0;0.0
MG;GUIRICEMA;559;38;423;406;17;6;11;0;199;210;3.3935599284436493;3.0;6133.709516994633;52.53;5312.159384236453;40.46;22.901955;20.743666;17.81;184.3907928466797;446;302;105;4.0189125295508275;95.98108747044918;1.4184397163120568;2.6004728132387704;35.59928443649374;37.567084078711986;79.78533094812164;54.02504472271914;18.783542039355993
SC;PASSOS MAIA;481;37;427;410;17;14;3;1;160;174;2.4698544698544698;3.0;6021.828713097713;48.1;5965.862444987775;24.0;21.968979;10.689655;17.81;130.9938201904297;0;22;0;3.9812646370023423;96.01873536299766;3.278688524590164;0.702576112412178;33.264033264033266;36.17463617463618;0.0;4.5738045738045745;0.0
SP;COLINA;460;31;456;439;17;11;6;0;62;79;7.039130434782609;6.0;7451.658217391304;355.53499999999997;5206.556867425968;208.0;28.001595;30.813467;17.81;1879.2251586914062;0;0;0;3.7280701754385963;96.27192982456141;2.4122807017543857;1.3157894736842104;13.478260869565217;17.17391304347826;0.0;0.0;0.0
RS;LAGOA BONITA DO SUL;472;12;472;455;17;0;17;0;134;140;4.317796610169491;3.0;6030.31472118644;10.985;5907.939906153846;7.68;21.498068;17.434715;17.81;-37.67546463012695;279;0;0;3.6016949152542375;96.39830508474576;0.0;3.6016949152542375;28.389830508474578;29.66101694915254;59.11016949152542;0.0;0.0
PR;BANDEIRANTES;475;16;475;458;17;1;16;0;96;99;4.109473684210526;4.0;429.03277894736846;57.73;343.9061958515284;33.15;30.830257;29.114779;17.81;222.12240600585938;152;0;15;3.578947368421052;96.42105263157895;0.21052631578947367;3.3684210526315788;20.210526315789473;20.842105263157894;32.0;0.0;3.1578947368421053
RS;TAVARES;815;31;518;501;17;13;4;0;190;204;3.514110429447853;2.0;1229.9014283435583;6.99;1021.0021696526509;5.99;28.137003;27.28489;17.81;-33.745086669921875;0;0;0;3.2818532818532815;96.71814671814671;2.5096525096525095;0.7722007722007722;23.31288343558282;25.030674846625768;0.0;0.0;0.0
SP;PIRAJU;565;39;548;531;17;0;17;0;108;121;9.60353982300885;8.0;12690.545356637169;19.8167;9747.018792669172;13.125;37.01465;35.743916;17.81;19.9326229095459;37;0;0;3.102189781021898;96.8978102189781;0.0;3.102189781021898;19.115044247787612;21.415929203539825;6.548672566371681;0.0;0.0
MG;SERITINGA;569;20;553;536;17;0;17;0;41;45;6.947275922671353;7.0;181.14530755711775;24.71;83.49891791044776;9.975;45.431602;46.191635;17.81;40.37057876586914;564;0;0;3.074141048824593;96.9258589511754;0.0;3.074141048824593;7.205623901581721;7.9086115992970125;99.12126537785588;0.0;0.0
GO;CIDADE OCIDENTAL;1028;33;613;596;17;1;16;0;137;141;8.465953307392995;5.0;18998.338180933853;15.27;21629.922399328858;22.439999999999998;24.898159;19.134096;17.81;40.18779373168945;218;0;0;2.7732463295269167;97.22675367047309;0.1631321370309951;2.6101141924959217;13.326848249027238;13.715953307392997;21.20622568093385;0.0;0.0
SP;PIEDADE;1551;30;1527;1510;17;0;17;0;32;49;10.513862024500323;11.0;9675.35856047711;102.29;8542.685417880795;96.935;6.8410883;4.9998465;17.81;527.0634765625;0;0;0;1.1132940406024885;98.88670595939752;0.0;1.1132940406024885;2.0631850419084463;3.1592520954223082;0.0;0.0;0.0
